source,target,transformed_treat_score,rank,is_known_positive,off_label
CHEBI:71028,MONDO:0013582,3.0474743608223984,32033212.0,False,False
CHEBI:32016,MONDO:0009759,3.0478890607033584,31952010.0,False,False
CHEBI:134745,MONDO:0005212,3.0471247373027186,32101341.0,False,False
UNII:R43D2573WO,MONDO:0005212,3.0479605925478506,31938097.0,False,False
CHEBI:31897,MONDO:0005212,3.0867434060092482,24700962.0,False,False
CHEBI:74460,MONDO:0006058,3.191572720924688,11429252.0,False,False
CHEBI:194527,MONDO:0013582,3.0485138140638446,31830685.0,False,False
RXCUI:866851,MONDO:0005212,3.047489513255402,32030220.0,False,False
CHEBI:3127,MONDO:0000141,3.0867741017248718,24695712.0,False,False
CHEBI:9927,MONDO:0009759,3.0471811488282787,32090449.0,False,False
CHEBI:28304,MONDO:0013582,3.1915616266550844,11430238.0,False,False
CHEBI:6149,MONDO:0013582,3.049046457083559,31726867.0,False,False
CHEBI:29013,MONDO:0000141,3.087010856682656,24654645.0,False,False
CHEBI:3223,MONDO:0006058,3.192648202661184,11337809.0,False,False
CHEBI:3216,MONDO:0005212,3.191758111405443,11413283.0,False,False
UNII:RRN67GMB0V,MONDO:0000141,3.049113112787701,31713849.0,False,False
CHEBI:74460,MONDO:0000141,3.049189373806401,31699034.0,False,False
CHEBI:6923,MONDO:0000141,3.048392098448062,31854196.0,False,False
CHEBI:78538,MONDO:0000141,3.048936508900746,31748099.0,False,False
CHEBI:91817,MONDO:0006058,3.1878430440261605,11752856.0,False,False
CHEBI:33130,MONDO:0013582,3.0876980165995978,24536115.0,False,False
CHEBI:36704,MONDO:0009759,3.0474627712731945,32035440.0,False,False
CHEBI:35045,MONDO:0000141,3.048926403924823,31750011.0,False,False
UNII:5W8JGG2651,MONDO:0009759,3.0478509166622256,31959353.0,False,False
CHEBI:48538,MONDO:0000141,3.086272565528377,24782510.0,False,False
CHEBI:4450,MONDO:0005212,3.1861294881526807,11904275.0,False,False
CHEBI:4753,MONDO:0005212,3.0861380670423317,24805979.0,False,False
CHEBI:8481,MONDO:0006058,3.1929528571875396,11311948.0,False,False
CHEBI:63598,MONDO:0005212,3.1931454333770253,11295786.0,False,False
CHEBI:77776,MONDO:0000141,3.0492806593876782,31680838.0,False,False
CHEBI:45409,MONDO:0000141,3.0465404953226862,32215129.0,False,False
UNII:TL60C27RLH,MONDO:0000141,3.0482405472526093,31883918.0,False,False
CHEBI:91858,MONDO:0005212,3.0841723880389935,25149395.0,False,False
CHEBI:474053,MONDO:0006058,3.1932418458049687,11287562.0,False,False
CHEBI:104017,MONDO:0006058,3.0489374771600213,31747902.0,False,False
CHEBI:64318,MONDO:0005212,3.085247697765478,24961054.0,False,False
CHEBI:59173,MONDO:0013582,3.0494759789915316,31642952.0,False,False
CHEBI:86158,MONDO:0009759,3.0456537051507,32387553.0,False,False
UNII:0R4NLX88O4,MONDO:0000141,3.0146428068346722,37983393.0,False,False
CHEBI:66913,MONDO:0013582,3.0242878761460545,36411623.0,False,False
CHEBI:5106,MONDO:0013582,3.014941202336554,37939052.0,False,False
UNII:P85X70RZWS,MONDO:0013582,3.015065071199378,37920548.0,False,False
UNII:089658A12D,MONDO:0013582,3.0247498386359952,36330660.0,False,False
CHEBI:76609,MONDO:0000141,3.011990629090286,38359481.0,False,False
UNII:1FQ2RY5YHH,MONDO:0009759,3.0424095866860004,33018017.0,False,False
CHEBI:82941,MONDO:0000141,3.014253993419411,38040103.0,False,False
CHEBI:94759,MONDO:0013582,3.0215577944143988,36881596.0,False,False
UNII:41KZS5432U,MONDO:0000141,3.012742851434815,38255802.0,False,False
CHEBI:2950,MONDO:0013582,3.02441339393474,36389410.0,False,False
CHEBI:183811,MONDO:0009759,3.0417439897795093,33147676.0,False,False
CHEBI:4392,MONDO:0013582,3.021742222104557,36850462.0,False,False
UNII:2R27AB6766,MONDO:0009759,3.0454675961435753,32424100.0,False,False
UNII:PTB4X93HE1,MONDO:0009759,3.042772930528101,32946797.0,False,False
CHEBI:8673,MONDO:0013582,3.0240249425449965,36457535.0,False,False
CHEBI:63616,MONDO:0013582,3.013091912575875,38206871.0,False,False
UNII:6ZA31Y954Z,MONDO:0009759,3.023922623914518,36475300.0,False,False
CHEBI:3240,MONDO:0013582,3.011057861981416,38484231.0,False,False
CHEBI:47657,MONDO:0000141,3.0441479081757006,32680247.0,False,False
CHEBI:29105,MONDO:0000141,3.0105066773391806,38555995.0,False,False
CHEBI:5128,MONDO:0013582,3.012396333039515,38304220.0,False,False
CHEBI:32243,MONDO:0000141,3.044169459966022,32676082.0,False,False
DRUGBANK:DB15699,MONDO:0013582,3.0141294900315625,38058442.0,False,False
CHEBI:142418,MONDO:0009759,3.014158793988879,38054184.0,False,False
DRUGBANK:DB13881,MONDO:0000141,3.0428474167654533,32932554.0,False,False
CHEBI:127780,MONDO:0009759,3.042091730707792,33079839.0,False,False
CHEBI:92511,MONDO:0013582,3.014459581250782,38010259.0,False,False
CHEBI:90863,MONDO:0000141,3.0228982252141483,36652322.0,False,False
CHEBI:17549,MONDO:0013582,3.0425641524947693,32987363.0,False,False
CHEBI:31638,MONDO:0013582,3.010478444560041,38559574.0,False,False
CHEBI:3508,MONDO:0000141,3.044524994796739,32607107.0,False,False
CHEBI:90908,MONDO:0009759,3.0112562473628417,38457903.0,False,False
CHEBI:229221,MONDO:0009759,3.0129868947800134,38221634.0,False,False
CHEBI:600520,MONDO:0000141,3.0152978306318143,37885648.0,False,False
CHEBI:2038,MONDO:0009759,3.021123003929442,36954713.0,False,False
CHEBI:90865,MONDO:0013582,3.015062146840013,37920970.0,False,False
UNII:1351PE5UGS,MONDO:0000141,3.04524185892659,32467613.0,False,False
CHEBI:228488,MONDO:0000141,3.011563392701913,38416976.0,False,False
UMLS:C3539881,MONDO:0000141,3.0440816441545846,32693017.0,False,False
CHEBI:196955,MONDO:0013582,3.0099113194927174,38631201.0,False,False
CHEBI:135930,MONDO:0009759,3.045482898570806,32421060.0,False,False
CHEBI:6843,MONDO:0000141,3.013388224942901,38164875.0,False,False
CHEBI:3499,MONDO:0000141,3.0105670586289603,38548203.0,False,False
UNII:760I9WM792,MONDO:0000141,3.0098956599710034,38633199.0,False,False
CHEBI:93363,MONDO:0005212,3.0251624753388437,36258020.0,False,False
UNII:4Q52C550XK,MONDO:0009759,3.0112794343268,38454789.0,False,False
UNII:4RA0KN46E0,MONDO:0009759,3.0141448759976175,38056200.0,False,False
UNII:P93RUU11P7,MONDO:0009759,3.025058978469632,36276260.0,False,False
CHEBI:59560,MONDO:0009759,3.0234522303611273,36557115.0,False,False
CHEBI:229233,MONDO:0000141,3.0100212861976603,38617449.0,False,False
CHEBI:144421,MONDO:0000141,3.011865442481752,38376451.0,False,False
CHEBI:6729,MONDO:0000141,3.011222727959784,38462352.0,False,False
CHEBI:65347,MONDO:0009759,3.0234157307024256,36563360.0,False,False
CHEBI:2687,MONDO:0000141,3.014144354799945,38056267.0,False,False
CHEBI:176399,MONDO:0000141,3.0432677898339158,32850599.0,False,False
CHEBI:134714,MONDO:0000141,3.0221098659154984,36788047.0,False,False
CHEBI:66901,MONDO:0013582,3.011362371123181,38443845.0,False,False
UNII:25CG88L0BB,MONDO:0013582,3.014929659413866,37940707.0,False,False
CHEBI:10102,MONDO:0013582,3.020948051487471,36984127.0,False,False
CHEBI:8694,MONDO:0000141,3.0120159322980413,38356079.0,False,False
CHEBI:64045,MONDO:0013582,3.043094221067679,32884330.0,False,False
PR:000007303,MONDO:0013582,3.0225419405991407,36713807.0,False,False
PUBCHEM.COMPOUND:9852982,MONDO:0000141,3.013944874499715,38085287.0,False,False
CHEBI:63599,MONDO:0013582,3.0209598957370063,36982170.0,False,False
DRUGBANK:DB10343,MONDO:0009759,3.024543098437339,36366986.0,False,False
CHEBI:64213,MONDO:0009759,3.02226321713811,36761945.0,False,False
UNII:91X1KLU43E,MONDO:0009759,3.014024558804035,38073764.0,False,False
CHEBI:4754,MONDO:0000141,3.0127708338428736,38251794.0,False,False
CHEBI:77260,MONDO:0000141,3.0244572047361107,36381789.0,False,False
UNII:MLU3LU3EVV,MONDO:0000141,3.015356750921174,37876647.0,False,False
CHEBI:31174,MONDO:0009759,3.0118833514509675,38373953.0,False,False
UMLS:C4287766,MONDO:0009759,3.013520486068219,38146220.0,False,False
UNII:0J8RN2W0HK,MONDO:0000141,3.0127948131429223,38248517.0,False,False
CHEBI:231087,MONDO:0009759,3.0437092919033604,32765154.0,False,False
UNII:420K487FSG,MONDO:0009759,3.023738963404624,36507161.0,False,False
CHEBI:9123,MONDO:0013582,3.0249955131126334,36287425.0,False,False
UNII:T8B2ORP1DW,MONDO:0009759,3.011942129873382,38366060.0,False,False
UNII:54E5P4SD4U,MONDO:0000141,3.014989251487936,37931899.0,False,False
CHEBI:75283,MONDO:0013582,3.022002064870676,36806207.0,False,False
UNII:39IS23Q1EW,MONDO:0000141,3.012968859962569,38224287.0,False,False
CHEBI:134699,MONDO:0000141,3.011525970859873,38421927.0,False,False
UNII:6D5766Q4OP,MONDO:0009759,3.010347322141378,38576158.0,False,False
CHEBI:145994,MONDO:0000141,3.011174376908162,38468901.0,False,False
UMLS:C4733597,MONDO:0013582,3.011366127066061,38443337.0,False,False
CHEBI:37924,MONDO:0013582,3.0224962763716365,36721564.0,False,False
UNII:U59UGK3IPC,MONDO:0009759,3.0204191638743794,37072780.0,False,False
CHEBI:229539,MONDO:0013582,3.01646058566528,37708110.0,False,False
CHEBI:79042,MONDO:0000141,3.019406926266588,37239470.0,False,False
CHEBI:60799,MONDO:0005212,3.050899793219612,31366565.0,False,False
CHEBI:6015,MONDO:0013582,3.050558077121053,31432951.0,False,False
CHEBI:9586,MONDO:0006058,3.0984129570677768,22743274.0,False,False
CHEBI:10102,MONDO:0000141,3.0504365606464323,31456092.0,False,False
CHEBI:77942,MONDO:0009759,3.018288517732209,37420765.0,False,False
CHEBI:51041,MONDO:0009759,3.0518063969286326,31190783.0,False,False
CHEBI:145371,MONDO:0000141,3.018026222040268,37462533.0,False,False
CHEBI:82975,MONDO:0000141,3.015531395724982,37850292.0,False,False
UNII:0JJ21K6L2I,MONDO:0009759,3.0163883693872577,37719187.0,False,False
CHEBI:232556,MONDO:0013582,3.050576958914008,31429287.0,False,False
UNII:XSZ53G39H5,MONDO:0013582,3.050181843039029,31505578.0,False,False
CHEBI:3777,MONDO:0000141,3.016863462255689,37645736.0,False,False
CHEBI:63587,MONDO:0009759,3.019892228875666,37159818.0,False,False
CHEBI:7478,MONDO:0013582,3.0527864907285522,30999128.0,False,False
CHEBI:4562,MONDO:0005212,3.0994180253194505,22580419.0,False,False
CHEBI:135552,MONDO:0000141,3.0520125225853185,31150560.0,False,False
CHEBI:27779,MONDO:0009759,3.053128255929268,30932783.0,False,False
CHEBI:8461,MONDO:0000141,3.05326177885493,30907057.0,False,False
CHEBI:567361,MONDO:0000141,3.099014764659517,22645887.0,False,False
CHEBI:71204,MONDO:0009759,3.015550435003673,37847391.0,False,False
CHEBI:38562,MONDO:0000141,3.052879916304251,30980854.0,False,False
CHEBI:5296,MONDO:0005212,3.100001250160973,22486213.0,False,False
CHEBI:75246,MONDO:0013582,3.01999564415088,37142805.0,False,False
CHEBI:50673,MONDO:0000141,3.0991501221716877,22623881.0,False,False
CHEBI:59204,MONDO:0009759,3.0513494090796804,31279452.0,False,False
CHEBI:9605,MONDO:0000141,3.0183139300563884,37416641.0,False,False
CHEBI:135935,MONDO:0013582,3.020313575174086,37090398.0,False,False
CHEBI:144093,MONDO:0000141,3.0984921330520234,22730559.0,False,False
CHEBI:132975,MONDO:0013582,3.017269212355335,37582180.0,False,False
UNII:LMQ24G57E9,MONDO:0006058,3.051276621667963,31293790.0,False,False
CHEBI:7566,MONDO:0000141,3.051821171353346,31187912.0,False,False
CHEBI:59269,MONDO:0013582,3.0159244878271316,37790510.0,False,False
UNII:306ERL82IR,MONDO:0005212,3.099961181362506,22492724.0,False,False
CHEBI:6965,MONDO:0013582,3.098213646742803,22775584.0,False,False
CHEBI:61076,MONDO:0013582,3.0179812638652668,37469608.0,False,False
CHEBI:6706,MONDO:0005212,3.102682409211165,22058213.0,False,False
CHEBI:68551,MONDO:0009759,3.0192465199746223,37265332.0,False,False
CHEBI:82702,MONDO:0009759,3.100220095683259,22450973.0,False,False
CHEBI:33130,MONDO:0009759,3.102205568551395,22134031.0,False,False
CHEBI:7457,MONDO:0009759,3.0523656777486705,31081230.0,False,False
CHEBI:59750,MONDO:0000141,3.0530447365408726,30949074.0,False,False
UNII:1351PE5UGS,MONDO:0009759,3.0178459648095055,37490919.0,False,False
CHEBI:8764,MONDO:0009759,3.0530062600878773,30956488.0,False,False
CHEBI:133538,MONDO:0013582,3.0534088100136296,30878342.0,False,False
CHEBI:3242,MONDO:0000141,3.0163850625348827,37719710.0,False,False
UNII:089658A12D,MONDO:0000141,3.099112473141171,22629958.0,False,False
CHEBI:102216,MONDO:0006058,3.0504987683767526,31444267.0,False,False
UNII:XRO4566Q4R,MONDO:0000141,3.01920025234011,37272890.0,False,False
UNII:306ERL82IR,MONDO:0000141,3.015539466702143,37849075.0,False,False
UNII:T12B44A1OE,MONDO:0009759,3.0162494840246956,37740521.0,False,False
CHEBI:94563,MONDO:0000141,3.016314506949019,37730527.0,False,False
UNII:PTB4X93HE1,MONDO:0013582,3.0179520575485412,37474190.0,False,False
UNII:DEW6X41BEK,MONDO:0000141,3.016926611768684,37635980.0,False,False
CHEBI:9130,MONDO:0000141,3.0201306656356204,37120657.0,False,False
UNII:NU90V55F8I,MONDO:0009759,3.0501867680152737,31504627.0,False,False
CHEBI:4511,MONDO:0000141,3.049830253169321,31573981.0,False,False
CHEBI:32192,MONDO:0000141,3.018387888124041,37404611.0,False,False
CHEBI:59594,MONDO:0009759,3.1007658658138886,22363571.0,False,False
UNII:RRN67GMB0V,MONDO:0013582,3.019318569859815,37253744.0,False,False
CHEBI:32315,MONDO:0013582,3.0164439645709242,37710738.0,False,False
CHEBI:229213,MONDO:0000141,3.0500578959656552,31529613.0,False,False
CHEBI:29105,MONDO:0009759,3.020391101377591,37077435.0,False,False
CHEBI:184555,MONDO:0005212,3.0983284291403184,22756981.0,False,False
CHEBI:61076,MONDO:0000141,3.050156064692178,31510558.0,False,False
CHEBI:7478,MONDO:0005212,3.0506107521441495,31422679.0,False,False
CHEBI:51141,MONDO:0013582,3.053016989980809,30954395.0,False,False
UNII:0K5743G68X,MONDO:0006058,3.0505189607753644,31440451.0,False,False
CHEBI:135899,MONDO:0000141,3.019276639506085,37260462.0,False,False
CHEBI:48947,MONDO:0013582,3.0028615662999307,39330328.0,False,False
UNII:0J8RN2W0HK,MONDO:0013582,3.00921491366118,38717079.0,False,False
CHEBI:135811,MONDO:0005212,3.0367324597756236,34113993.0,False,False
DRUGBANK:DB17132,MONDO:0013582,3.0084557197444455,38807142.0,False,False
CHEBI:8493,MONDO:0000141,3.034599139099859,34520242.0,False,False
CHEBI:50211,MONDO:0009759,3.00921046872449,38717633.0,False,False
CHEBI:51032,MONDO:0013582,3.002404048766087,39358690.0,False,False
UNII:LYO9XZ250J,MONDO:0000141,3.007445635229637,38920838.0,False,False
CHEBI:391960,MONDO:0000141,3.0352455236119713,34397886.0,False,False
CHEBI:135957,MONDO:0013582,3.0021021445544873,39375716.0,False,False
CHEBI:9720,MONDO:0000141,3.0341251500260458,34609907.0,False,False
CHEBI:50663,MONDO:0000141,3.0039782416974767,39250149.0,False,False
UNII:033072U4MZ,MONDO:0000141,3.0335971491688056,34709531.0,False,False
UNII:9927MT646M,MONDO:0013582,3.0061149878237368,39059768.0,False,False
UNII:6T8C155666,MONDO:0009759,3.0078598791179108,38875042.0,False,False
CHEBI:7496,MONDO:0013582,3.028788939112067,35604140.0,False,False
CHEBI:42068,MONDO:0009759,3.0354135483657516,34365789.0,False,False
CHEBI:71204,MONDO:0000141,3.0055103657005175,39117833.0,False,False
CHEBI:50173,MONDO:0009759,3.034997014760399,34445252.0,False,False
CHEBI:156095,MONDO:0013582,3.0088238968025625,38763891.0,False,False
CHEBI:90936,MONDO:0013582,3.036902605587823,34081741.0,False,False
UNII:O5ZD2TU2B7,MONDO:0000141,3.0338094162708122,34669614.0,False,False
CHEBI:39669,MONDO:0013582,3.03713479248622,34036903.0,False,False
CHEBI:41500,MONDO:0009759,3.0066499125295763,39005262.0,False,False
CHEBI:215747,MONDO:0013582,3.0056529937764918,39104423.0,False,False
UNII:SXA7YP6EKX,MONDO:0009759,3.029250276785308,35519183.0,False,False
CHEBI:94563,MONDO:0009759,3.0363988647035023,34178043.0,False,False
CHEBI:50378,MONDO:0009759,3.034798916168863,34482699.0,False,False
CHEBI:134966,MONDO:0000141,3.008849430763891,38760855.0,False,False
UNII:2Y3T5IF01Z,MONDO:0009759,3.0085687257670317,38793834.0,False,False
UMLS:C4684961,MONDO:0013582,3.0011332512952587,39420395.0,False,False
UNII:AG9MHG098Z,MONDO:0000141,3.0281177416383134,35726556.0,False,False
CHEBI:85980,MONDO:0000141,3.0085590552985386,38794993.0,False,False
CHEBI:60210,MONDO:0009759,3.0254061576700355,36214648.0,False,False
UNII:1H09Y5WO1F,MONDO:0013582,3.007640598573215,38899384.0,False,False
UNII:98DE7VN88D,MONDO:0013582,3.008014405304327,38857691.0,False,False
CHEBI:63621,MONDO:0009759,3.0272054841925042,35891940.0,False,False
CHEBI:71200,MONDO:0009759,3.0371426398338977,34035388.0,False,False
CHEBI:85089,MONDO:0000141,3.0082788414437784,38827451.0,False,False
CHEBI:135899,MONDO:0013582,3.028021851525469,35744225.0,False,False
CHEBI:45367,MONDO:0000141,3.0095406690834245,38677303.0,False,False
UNII:KE3U2023NP,MONDO:0000141,3.0258290667702834,36139374.0,False,False
UNII:O43472U9X8,MONDO:0013582,3.002327388428217,39363186.0,False,False
UNII:L0HR9A577V,MONDO:0013582,3.003911367272958,39255358.0,False,False
CHEBI:145373,MONDO:0013582,3.006892011551008,38980132.0,False,False
CHEBI:31000,MONDO:0009759,3.0059026793910073,39080470.0,False,False
CHEBI:7983,MONDO:0000141,3.0336006534436395,34708876.0,False,False
CHEBI:94458,MONDO:0006058,3.0334442423019565,34738482.0,False,False
CHEBI:3723,MONDO:0000141,3.036308431065099,34195286.0,False,False
UNII:2XOI31YC4N,MONDO:0013582,3.0336705085981457,34695735.0,False,False
CHEBI:2469,MONDO:0000141,3.025510320169479,36196300.0,False,False
CHEBI:30745,MONDO:0000141,3.0089971402956266,38743283.0,False,False
CHEBI:133023,MONDO:0013582,3.0046382875070083,39196019.0,False,False
CHEBI:7492,MONDO:0013582,3.0255328949544342,36192265.0,False,False
UNII:5M691HL4BO,MONDO:0009759,3.0292304205184397,35522785.0,False,False
CHEBI:2673,MONDO:0000141,3.0268357523501304,35958936.0,False,False
UMLS:C2316217,MONDO:0013582,3.034490894073411,34540648.0,False,False
PUBCHEM.COMPOUND:3467,MONDO:0013582,3.0053546062210925,39132231.0,False,False
CHEBI:134783,MONDO:0005212,3.036383552059048,34180877.0,False,False
CHEBI:85973,MONDO:0000141,3.0351465571664336,34416817.0,False,False
CHEBI:8673,MONDO:0009759,3.0267347249582492,35977106.0,False,False
UNII:98DE7VN88D,MONDO:0000141,3.0280014772999584,35747956.0,False,False
CHEBI:47499,MONDO:0000141,3.033452146308678,34737001.0,False,False
UNII:AVK0I6HY2U,MONDO:0013582,3.003824100785743,39262144.0,False,False
CHEBI:16163,MONDO:0013582,3.0050333254996913,39161525.0,False,False
UNII:7XL5ISS668,MONDO:0013582,3.00611982704796,39059302.0,False,False
CHEBI:183811,MONDO:0013582,3.004308629750613,39223550.0,False,False
UNII:TG8IQ19NG2,MONDO:0013582,3.005499321452188,39118878.0,False,False
UNII:L0HR9A577V,MONDO:0000141,3.0058460380840977,39085999.0,False,False
CHEBI:85979,MONDO:0000141,3.029227921201465,35523239.0,False,False
UNII:LDJ89SS0YG,MONDO:0013582,3.003173159826842,39309526.0,False,False
PUBCHEM.COMPOUND:9852982,MONDO:0013582,3.0359519495108636,34263538.0,False,False
UNII:E3B2GI648A,MONDO:0013582,3.007050053833957,38963287.0,False,False
CHEBI:132967,MONDO:0013582,3.007330493763686,38933460.0,False,False
UNII:F925RR824R,MONDO:0000141,3.0035084635270124,39285765.0,False,False
UNII:38RL9AE51Q,MONDO:0000141,3.02577372917586,36149255.0,False,False
CHEBI:176844,MONDO:0009759,3.028387894880148,35677426.0,False,False
CHEBI:231350,MONDO:0013582,3.036693235376566,34121568.0,False,False
CHEBI:33324,MONDO:0013582,3.00851211464924,38800562.0,False,False
CHEBI:6413,MONDO:0009759,3.034015535367428,34630506.0,False,False
CHEBI:133023,MONDO:0009759,3.003882566935969,39257572.0,False,False
CHEBI:41500,MONDO:0013582,3.006637447134368,39006547.0,False,False
CHEBI:231601,MONDO:0009759,3.0282216065049488,35707593.0,False,False
PUBCHEM.COMPOUND:54681908,MONDO:0000141,3.0018867622367953,39387170.0,False,False
CHEBI:102216,MONDO:0000141,3.0070581112889263,38962481.0,False,False
CHEBI:229230,MONDO:0000141,3.0257502942177625,36153507.0,False,False
UNII:8GZG754X6M,MONDO:0013582,3.000815984975292,39430925.0,False,False
CHEBI:85202,MONDO:0000141,3.001682727380767,39397087.0,False,False
UNII:NU90V55F8I,MONDO:0000141,3.0276837359701374,35805193.0,False,False
CHEBI:71028,MONDO:0000141,3.033983943073401,34636581.0,False,False
UNII:5TAA004E22,MONDO:0006058,3.853717036237883,114534.0,False,False
DRUGBANK:DB16410,MONDO:0005212,3.5656204514225784,792787.0,False,False
CHEBI:9168,MONDO:0006058,3.886379250333311,92019.0,False,False
CHEBI:5864,MONDO:0005212,4.137030025033145,17577.0,False,False
CHEBI:40279,MONDO:0006058,3.5668972972734183,785954.0,False,False
CHEBI:71219,MONDO:0005212,3.907290914236032,80064.0,False,False
UNII:2Y3T5IF01Z,MONDO:0005212,3.522262533697921,1064769.0,False,False
CHEBI:45716,MONDO:0006058,3.5749648836038688,744329.0,False,False
UNII:52CMI0WC3Y,MONDO:0006058,3.535907376980843,970030.0,False,False
UNII:28X28X9OKV,MONDO:0005212,3.5954779685729514,648212.0,False,False
CHEBI:63599,MONDO:0006058,3.8132663664359434,150115.0,False,False
CHEBI:173077,MONDO:0006058,3.5080314765881777,1173577.0,False,False
CHEBI:6970,MONDO:0005212,3.6074181753821684,598442.0,False,False
CHEBI:6427,MONDO:0006058,3.513510377099727,1130456.0,False,False
CHEBI:38940,MONDO:0005212,3.8561861909213766,112647.0,False,False
CHEBI:90942,MONDO:0005212,3.5267881006144117,1032415.0,False,False
CHEBI:15551,MONDO:0006058,3.526690089237561,1033105.0,False,False
CHEBI:229222,MONDO:0005212,3.4692554219892764,1534980.0,False,False
CHEBI:71223,MONDO:0005212,3.495619581735113,1278337.0,False,False
CHEBI:64064,MONDO:0005212,3.5065599624887462,1185480.0,False,False
CHEBI:8764,MONDO:0006058,3.6910188428872543,341853.0,False,False
UNII:L1F3R18W77,MONDO:0006058,3.475153649736787,1473436.0,False,False
CHEBI:72564,MONDO:0005212,3.999799997316903,43633.0,False,False
UNII:38RL9AE51Q,MONDO:0006058,3.5059654709622423,1190391.0,False,False
UNII:43K1W2T1M6,MONDO:0005212,4.352721209182867,4295.0,False,False
CHEBI:17347,MONDO:0005212,3.5735168084336815,751486.0,False,False
CHEBI:63605,MONDO:0005212,3.5971509306550926,640909.0,False,False
CHEBI:465284,MONDO:0005212,3.634417634450032,499357.0,False,False
CHEBI:3077,MONDO:0005212,3.667366038394036,400732.0,False,False
CHEBI:85990,MONDO:0005212,3.6904947578075995,343050.0,False,False
UNII:QMS40680K6,MONDO:0005212,3.490967322815213,1319954.0,False,False
UNII:AG9MHG098Z,MONDO:0005212,3.464319587046659,1587868.0,False,False
CHEBI:45783,MONDO:0006058,4.173663340569231,13819.0,False,False
CHEBI:84050,MONDO:0006058,3.732475292912571,258855.0,False,False
CHEBI:144093,MONDO:0006058,3.5504897594920033,878484.0,False,False
CHEBI:90936,MONDO:0006058,3.5103881296202024,1154798.0,False,False
CHEBI:135957,MONDO:0005212,3.488277446495987,1344850.0,False,False
CHEBI:6427,MONDO:0005212,3.616601081618412,562958.0,False,False
CHEBI:50742,MONDO:0005212,3.5434690267252407,921577.0,False,False
CHEBI:41423,MONDO:0005212,3.6083586107116306,594625.0,False,False
CHEBI:9637,MONDO:0009759,3.516375815510433,1108312.0,False,False
UNII:4F4X42SYQ6,MONDO:0006058,3.7277628162234593,267076.0,False,False
UNII:DPT0O3T46P,MONDO:0006058,3.4913995633850305,1315967.0,False,False
CHEBI:28177,MONDO:0005212,3.5171802523176217,1102274.0,False,False
CHEBI:63587,MONDO:0006058,3.548926859880301,887822.0,False,False
CHEBI:63616,MONDO:0006058,3.680786403628112,366047.0,False,False
CHEBI:41977,MONDO:0006058,4.065246833227805,28182.0,False,True
CHEBI:63791,MONDO:0005212,3.767352509929543,204051.0,False,False
UNII:A3ULP0F556,MONDO:0006058,3.6326465687824756,505303.0,False,False
CHEBI:28689,MONDO:0005212,3.7020431533818567,317365.0,False,False
CHEBI:3001,MONDO:0005212,3.483015876430569,1394845.0,False,False
CHEBI:16664,MONDO:0005212,3.530840274361365,1004309.0,False,False
CHEBI:49668,MONDO:0005212,3.788393276299402,177319.0,False,False
CHEBI:2704,MONDO:0009759,3.033363562174016,34753708.0,False,False
CHEBI:3441,MONDO:0006058,3.3351615845273415,3964284.0,False,False
UNII:7SQY4ZUD30,MONDO:0000141,3.033054916607748,34811883.0,False,False
CHEBI:50694,MONDO:0005212,3.4410485689000767,1867126.0,False,False
CHEBI:27732,MONDO:0006058,3.3485023419372357,3600278.0,False,False
CHEBI:3499,MONDO:0009759,3.029914193432523,35396939.0,False,False
CHEBI:82941,MONDO:0013582,3.031776750720878,35051613.0,False,False
CHEBI:27974,MONDO:0013582,3.0311420557691275,35169649.0,False,False
CHEBI:474053,MONDO:0000141,3.032786063602163,34862336.0,False,False
CHEBI:103855,MONDO:0000141,3.0324193572471696,34931750.0,False,False
UNII:2372V1TKXK,MONDO:0005212,3.405766685496931,2392930.0,False,False
CHEBI:93752,MONDO:0006058,3.448803776314417,1768861.0,False,False
UNII:2Y3T5IF01Z,MONDO:0000141,3.031558224530232,35092210.0,False,False
CHEBI:135907,MONDO:0005212,3.3454035305017333,3681570.0,False,False
UNII:F60NE4XB53,MONDO:0013582,3.0323236515727148,34949686.0,False,False
DRUGBANK:DB13915,MONDO:0006058,3.4560573175776907,1681821.0,False,False
CHEBI:50122,MONDO:0006058,3.4109230700438395,2307397.0,False,False
CHEBI:6759,MONDO:0013582,3.0328599761430004,34848481.0,False,False
CHEBI:78432,MONDO:0006058,3.449971978036003,1754607.0,False,False
CHEBI:8502,MONDO:0005212,3.349892062476183,3564543.0,False,False
CHEBI:85980,MONDO:0006058,3.0325692607277146,34903452.0,False,False
CHEBI:6759,MONDO:0000141,3.0333525150416314,34755802.0,False,False
UNII:2BT4C47RUI,MONDO:0006058,3.4419892803487606,1854890.0,False,False
UNII:8202AY8I7H,MONDO:0009759,3.031937613458653,35021345.0,False,False
CHEBI:3647,MONDO:0006058,3.3614190523223364,3281482.0,False,False
CHEBI:91583,MONDO:0006058,3.3364694573870723,3927118.0,False,False
UNII:5G7AKV2MKP,MONDO:0006058,3.4068557079354598,2374422.0,False,False
CHEBI:3001,MONDO:0013582,3.0299924287400115,35382533.0,False,False
UNII:NQX9KB6PCL,MONDO:0006058,3.42380939015354,2106890.0,False,False
CHEBI:44241,MONDO:0013582,3.0309389379777296,35207532.0,False,False
CHEBI:7492,MONDO:0000141,3.0321499612821414,34982123.0,False,False
UNII:4W3KFI3TN3,MONDO:0006058,3.344404705344017,3708267.0,False,False
